id,license,rightsHolder,accessRights,institutionID,datasetID,institutionCode,collectionCode,datasetName,basisOfRecord,dataGeneralizations,occurrenceID,catalogNumber,occurrenceRemarks,recordedBy,individualCount,sex,lifeStage,occurrenceStatus,organismID,organismName,organismScope,eventID,samplingProtocol,startDayOfYear,endDayOfYear,locality,scientificNameID,scientificName,kingdom,vernacularName
otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-03-08T4,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 5 record(s),otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-03-08T4,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-03-08T4,,SAF.SAF,1,,,present,SSST-34083,SSST-34083,individual,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-03-08T4,acoustic detection,2014-03-08T4,2014-03-08T4,"LINE\ARRAY:CP, STATION:SAF-CP002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-13T10,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 1 record(s),otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-13T10,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-13T10,,SAF.SAF,1,,,present,SSST-34083,SSST-34083,individual,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-13T10,acoustic detection,2014-09-13T10,2014-09-13T10,"LINE\ARRAY:CP, STATION:SAF-CP002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-13T11,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 1 record(s),otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-13T11,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-13T11,,SAF.SAF,1,,,present,SSST-34083,SSST-34083,individual,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-13T11,acoustic detection,2014-09-13T11,2014-09-13T11,"LINE\ARRAY:CP, STATION:SAF-CP002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-13T12,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 13 record(s),otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-13T12,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-13T12,,SAF.SAF,1,,,present,SSST-34083,SSST-34083,individual,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-13T12,acoustic detection,2014-09-13T12,2014-09-13T12,"LINE\ARRAY:CP, STATION:SAF-CP002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-13T7,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 1 record(s),otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-13T7,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-13T7,,SAF.SAF,1,,,present,SSST-34083,SSST-34083,individual,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-13T7,acoustic detection,2014-09-13T7,2014-09-13T7,"LINE\ARRAY:CP, STATION:SAF-CP002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-14T22,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 2 record(s),otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-14T22,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-14T22,,SAF.SAF,1,,,present,SSST-34083,SSST-34083,individual,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-14T22,acoustic detection,2014-09-14T22,2014-09-14T22,"LINE\ARRAY:CP, STATION:SAF-CP002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-14T23,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 3 record(s),otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-14T23,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-14T23,,SAF.SAF,1,,,present,SSST-34083,SSST-34083,individual,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-14T23,acoustic detection,2014-09-14T23,2014-09-14T23,"LINE\ARRAY:CP, STATION:SAF-CP002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-15T0,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 1 record(s),otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-15T0,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-15T0,,SAF.SAF,1,,,present,SSST-34083,SSST-34083,individual,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-15T0,acoustic detection,2014-09-15T0,2014-09-15T0,"LINE\ARRAY:CP, STATION:SAF-CP002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-16T1,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 14 record(s),otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-16T1,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-16T1,,SAF.SAF,1,,,present,SSST-34083,SSST-34083,individual,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-16T1,acoustic detection,2014-09-16T1,2014-09-16T1,"LINE\ARRAY:CP, STATION:SAF-CP002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-16T15,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 1 record(s),otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-16T15,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-16T15,,SAF.SAF,1,,,present,SSST-34083,SSST-34083,individual,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-16T15,acoustic detection,2014-09-16T15,2014-09-16T15,"LINE\ARRAY:CP, STATION:SAF-CP002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-16T5,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 1 record(s),otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-16T5,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-16T5,,SAF.SAF,1,,,present,SSST-34083,SSST-34083,individual,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-16T5,acoustic detection,2014-09-16T5,2014-09-16T5,"LINE\ARRAY:CP, STATION:SAF-CP002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-16T6,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 3 record(s),otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-16T6,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-16T6,,SAF.SAF,1,,,present,SSST-34083,SSST-34083,individual,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-16T6,acoustic detection,2014-09-16T6,2014-09-16T6,"LINE\ARRAY:CP, STATION:SAF-CP002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-17T16,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 6 record(s),otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-17T16,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-17T16,,SAF.SAF,1,,,present,SSST-34083,SSST-34083,individual,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-17T16,acoustic detection,2014-09-17T16,2014-09-17T16,"LINE\ARRAY:CP, STATION:SAF-CP002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-17T17,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 2 record(s),otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-17T17,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-17T17,,SAF.SAF,1,,,present,SSST-34083,SSST-34083,individual,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-17T17,acoustic detection,2014-09-17T17,2014-09-17T17,"LINE\ARRAY:CP, STATION:SAF-CP002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-17T20,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 9 record(s),otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-17T20,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-17T20,,SAF.SAF,1,,,present,SSST-34083,SSST-34083,individual,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-17T20,acoustic detection,2014-09-17T20,2014-09-17T20,"LINE\ARRAY:CP, STATION:SAF-CP002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-17T22,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 2 record(s),otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-17T22,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-17T22,,SAF.SAF,1,,,present,SSST-34083,SSST-34083,individual,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-17T22,acoustic detection,2014-09-17T22,2014-09-17T22,"LINE\ARRAY:CP, STATION:SAF-CP002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-17T23,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 8 record(s),otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-17T23,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-17T23,,SAF.SAF,1,,,present,SSST-34083,SSST-34083,individual,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-09-17T23,acoustic detection,2014-09-17T23,2014-09-17T23,"LINE\ARRAY:CP, STATION:SAF-CP002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-04T1,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 3 record(s),otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-04T1,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-04T1,,SAF.SAF,1,,,present,SSST-34083,SSST-34083,individual,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-04T1,acoustic detection,2014-10-04T1,2014-10-04T1,"LINE\ARRAY:CP, STATION:SAF-CP002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-04T2,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 3 record(s),otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-04T2,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-04T2,,SAF.SAF,1,,,present,SSST-34083,SSST-34083,individual,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-04T2,acoustic detection,2014-10-04T2,2014-10-04T2,"LINE\ARRAY:CP, STATION:SAF-CP002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-04T20,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 2 record(s),otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-04T20,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-04T20,,SAF.SAF,1,,,present,SSST-34083,SSST-34083,individual,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-04T20,acoustic detection,2014-10-04T20,2014-10-04T20,"LINE\ARRAY:CP, STATION:SAF-CP002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-04T21,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 4 record(s),otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-04T21,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-04T21,,SAF.SAF,1,,,present,SSST-34083,SSST-34083,individual,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-04T21,acoustic detection,2014-10-04T21,2014-10-04T21,"LINE\ARRAY:CP, STATION:SAF-CP002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-05T18,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 1 record(s),otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-05T18,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-05T18,,SAF.SAF,1,,,present,SSST-34083,SSST-34083,individual,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-05T18,acoustic detection,2014-10-05T18,2014-10-05T18,"LINE\ARRAY:CP, STATION:SAF-CP002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-05T19,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 16 record(s),otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-05T19,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-05T19,,SAF.SAF,1,,,present,SSST-34083,SSST-34083,individual,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-05T19,acoustic detection,2014-10-05T19,2014-10-05T19,"LINE\ARRAY:CP, STATION:SAF-CP002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-06T10,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 1 record(s),otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-06T10,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-06T10,,SAF.SAF,1,,,present,SSST-34083,SSST-34083,individual,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-06T10,acoustic detection,2014-10-06T10,2014-10-06T10,"LINE\ARRAY:CP, STATION:SAF-CP002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-06T11,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 4 record(s),otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-06T11,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-06T11,,SAF.SAF,1,,,present,SSST-34083,SSST-34083,individual,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-06T11,acoustic detection,2014-10-06T11,2014-10-06T11,"LINE\ARRAY:CP, STATION:SAF-CP002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-06T3,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 2 record(s),otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-06T3,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-06T3,,SAF.SAF,1,,,present,SSST-34083,SSST-34083,individual,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-06T3,acoustic detection,2014-10-06T3,2014-10-06T3,"LINE\ARRAY:CP, STATION:SAF-CP002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-06T7,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 5 record(s),otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-06T7,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-06T7,,SAF.SAF,1,,,present,SSST-34083,SSST-34083,individual,otn:SAF.SAF:SAF-CP002-VR2W-120146-2_SSST-34083_2014-10-06T7,acoustic detection,2014-10-06T7,2014-10-06T7,"LINE\ARRAY:CP, STATION:SAF-CP002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
